"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"45","chr6_GL000256v2_alt",3273174,3273574,401,"*",3.4928322964668,2.70300555633107,4.00033412966338,-1.32343862465104,0.00544761472177412,0.0208053346754321,"Promoter (<=1kb)",166,3270999,3273284,2286,2,"1797","ENST00000481239.5",0,"ENSG00000204348","DXO","decapping exoribonuclease","ENST00000488502.1;ENST00000498775.1;ENST00000473932.5;ENST00000427627.1;ENST00000481239.5;ENST00000446967.5;ENST00000492293.5;ENST00000496155.5;ENST00000489660.5;ENST00000419797.6;ENST00000463957.5;ENST00000461938.1;ENST00000475681.5;ENST00000491726.1;ENST00000421789.4;ENST00000476485.5;ENST00000488686.5;ENST00000494521.5;ENST00000464293.1;ENST00000496789.1;ENST00000493433.1;ENST00000471949.5;ENST00000466463.5;ENST00000491401.5;ENST00000478011.5;ENST00000550656.1;ENST00000424104.5;ENST00000438256.6;ENST00000460069.5;ENST00000464830.5;ENST00000469677.5;ENST00000472631.1;ENST00000493840.5;ENST00000486636.5;ENST00000491132.1","1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;6499;6499;6499;6499;6499;6499;6499;6499;6499;6499;8859;8859;8859;8859;8859;8859;8859;8859;8859;8859;8859","-1128;-302;-300;-14;0;0;0;0;0;0;0;0;0;0;12905;12837;5157;4964;4882;3662;3531;3510;3505;3299;0;0;0;0;0;0;-3;-6;-170;-193;-197"
"46","chr1",161097642,161098042,401,"*",4.06722731722431,3.17513728345016,4.61434844817931,-1.46831853592042,0.000394822393904306,0.00414664643512338,"Promoter (<=1kb)",1,161098361,161100298,1938,1,"126823","ENST00000490724.6",-319,"ENSG00000162755","KLHDC9","kelch domain containing 9","ENST00000490724.6;ENST00000368011.9;ENST00000469647.5;ENST00000471613.1;ENST00000392192.6;ENST00000392191.6;ENST00000494418.1;ENST00000475934.1;ENST00000468311.1;ENST00000368010.4","126823;126823;126823;126823;126823;126823;126823;126823;5202;5202","-319;-319;-321;-340;-352;-398;-403;-1466;20013;19995"
"47","chr17",19533647,19534047,401,"*",4.35777257266146,3.39008968681795,4.93179980388915,-1.57193260021425,3.08915703845893e-05,0.00097422859935103,"Promoter (<=1kb)",17,19533828,19577611,43784,1,"55244","ENST00000436810.6",0,"ENSG00000142494","SLC47A1","solute carrier family 47 member 1","ENST00000584348.5;ENST00000571335.5;ENST00000436810.6;ENST00000270570.8;ENST00000576095.5;ENST00000575023.5;ENST00000497548.5;ENST00000395585.5","55244;55244;55244;55244;55244;55244;55244;55244","0;0;0;0;0;0;0;0"
"48","chr11",67582499,67582899,401,"*",3.52289788934827,2.16861483924449,4.20894641354135,-2.05579007452472,5.27125378070267e-05,0.00126760458374715,"Promoter (<=1kb)",11,67583742,67586656,2915,1,"2950","ENST00000398603.6",-843,"ENSG00000084207","GSTP1","glutathione S-transferase pi 1","ENST00000398603.6;ENST00000398606.10;ENST00000494593.1;ENST00000646888.1;ENST00000489040.1;ENST00000498765.5;ENST00000467591.1;ENST00000495996.1","2950;2950;2950;2950;2950;2950;2950;2950","-843;-913;-923;-928;-1235;-1565;-1896;-3205"
"49","chr17",42388580,42388980,401,"*",4.7811669097936,4.17049197195474,5.20889079726957,-1.07340330654915,0.000653215082830871,0.00554448488748107,"Promoter (<=1kb)",17,42313471,42388540,75070,2,"6774","ENST00000678827.1",-40,"ENSG00000168610","STAT3","signal transducer and activator of transcription 3","ENST00000264657.10;ENST00000678960.1;ENST00000678906.1;ENST00000678044.1;ENST00000679231.1;ENST00000677421.1;ENST00000678048.1;ENST00000678445.1;ENST00000678674.1;ENST00000678913.1;ENST00000678764.1;ENST00000678792.1;ENST00000679166.1;ENST00000677442.1;ENST00000677723.1;ENST00000678043.1;ENST00000679014.1;ENST00000677030.1;ENST00000676636.1;ENST00000677271.1;ENST00000678572.1;ENST00000677479.1;ENST00000678905.1;ENST00000677820.1;ENST00000679185.1;ENST00000678827.1;ENST00000677152.1;ENST00000677603.1;ENST00000585517.5;ENST00000677308.1;ENST00000678535.1;ENST00000389272.7;ENST00000588969.5;ENST00000677763.1;ENST00000404395.3;ENST00000678659.1;ENST00000678108.1;ENST00000678529.1","6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774","-138;-207;-126;-40;-149;-147;-138;-138;-138;-138;-126;-113;-108;-106;-106;-104;-69;-75;-138;-138;-138;-106;-106;-103;-77;-40;-103;-103;-141;-108;-96;-149;-98;-103;-166;-106;-138;-138"
"50","chr7",101217613,101218013,401,"*",4.30461093711792,3.5876676005295,4.78137099531488,-1.22608885198929,0.000778306422019214,0.00613120866429181,"Promoter (<=1kb)",7,101211564,101217994,6431,2,"8985","ENST00000478082.5",0,"ENSG00000106397","PLOD3","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","ENST00000305105.3;ENST00000461205.5;ENST00000492315.5;ENST00000485387.1;ENST00000223127.8;ENST00000421736.1;ENST00000478082.5;ENST00000460475.1;ENST00000478264.1;ENST00000424135.5;ENST00000489927.1;ENST00000414785.5;ENST00000456079.1","10467;10467;10467;10467;8985;8985;8985;8985;8985;8985;8985;8985;8985","-152;-153;-168;-2368;-32;-1593;0;-4637;-4058;-1067;-771;0;0"
"51","chr2",196639621,196640021,401,"*",4.35846337721387,3.52676052267686,4.88266182073486,-1.38744096306379,0.000145153826768087,0.00229465538974394,"Promoter (<=1kb)",2,196639632,196667934,28303,1,"284992","ENST00000471546.5",0,"ENSG00000144395","CCDC150","coiled-coil domain containing 150","ENST00000635064.1;ENST00000431807.6;ENST00000471546.5;ENST00000471033.5;ENST00000498512.5;ENST00000389175.9","105373823;284992;284992;284992;284992;284992","-124;0;0;0;0;0"
"52","chr8",42051924,42052324,401,"*",5.16871748354252,4.45692141594714,5.64322148075356,-1.22175899240568,2.11314737190212e-05,0.000808879028682688,"Promoter (<=1kb)",8,41929479,42051987,122509,2,"7994","ENST00000265713.8",0,"ENSG00000083168","KAT6A","lysine acetyltransferase 6A","ENST00000265713.8;ENST00000406337.6;ENST00000396930.4;ENST00000648335.1;ENST00000649827.1;ENST00000485568.5;ENST00000647809.1;ENST00000648030.1;ENST00000650356.1;ENST00000470574.2;ENST00000426524.6","7994;7994;7994;7994;7994;7994;7994;7994;7994;7994;7994","0;0;0;0;0;0;0;0;0;0;0"
"53","chr6",27891907,27892307,401,"*",3.45841247137489,2.58449319204435,3.99877460923035,-1.43860523198327,0.00296346047323734,0.0138820967854851,"Promoter (<=1kb)",6,27892699,27893185,487,2,"8336","ENST00000359611.4",878,"ENSG00000278677","H2AC17","H2A clustered histone 17","ENST00000359611.4;ENST00000616182.2;ENST00000359303.4","8336;8348;8356","0;-1118;-1081"
"54","chr6",38639728,38640128,401,"*",4.64542601389425,4.13203791877871,5.02329911494013,-0.926556605150152,0.00434722960973912,0.0178745944423272,"Promoter (<=1kb)",6,38168451,38639929,471479,2,"114781","ENST00000481247.6",0,"ENSG00000183826","BTBD9","BTB domain containing 9","ENST00000481247.6;ENST00000649492.1;ENST00000497373.1;ENST00000498633.1","114781;114781;114781;114781","0;0;0;0"
"55","chr14",23551454,23551854,401,"*",4.46101519842712,3.95765959977548,4.83345026663269,-0.910642801937704,0.00847504591359553,0.0279610840259572,"Promoter (<=1kb)",14,23520857,23551765,30909,2,"85446","ENST00000419474.5",0,"ENSG00000136367","ZFHX2","zinc finger homeobox 2","ENST00000556354.5;ENST00000553985.1;ENST00000555446.1;ENST00000404535.3;ENST00000557630.1;ENST00000556015.5;ENST00000554970.1;ENST00000288014.7;ENST00000554789.1;ENST00000419474.5;ENST00000412565.2;ENST00000555334.1","79178;79178;79178;79178;79178;79178;79178;79178;79178;85446;85446;85446","0;0;-4134;-4153;-4282;-4417;-4417;-4417;-4440;0;0;-3000"
"56","chr19",45862776,45863176,401,"*",5.1690077744245,4.5808971793851,5.58561674856667,-1.04082460023956,0.000230899480355307,0.00305365250271077,"Promoter (<=1kb)",19,45815410,45863147,47738,2,"8189","ENST00000245934.12",0,"ENSG00000125755","SYMPK","symplekin scaffold protein","ENST00000594297.1;ENST00000302177.3;ENST00000245934.12;ENST00000593504.5;ENST00000599460.5;ENST00000598896.5;ENST00000602061.5;ENST00000598059.5;ENST00000594293.5;ENST00000593959.1","3171;3171;8189;8189;8189;8189;8189;8189;8189;8189","-813;-1150;0;0;0;0;-225;0;0;0"
"57","chr7",87628266,87628666,401,"*",4.68685270593253,3.80852386683359,5.2288658246832,-1.45306661594106,2.1430088911831e-05,0.000812651529524959,"Promoter (<=1kb)",7,87628398,87832296,203899,1,"154661","ENST00000394654.4",0,"ENSG00000105784","RUNDC3B","RUN domain containing 3B","ENST00000466676.5;ENST00000497788.5;ENST00000394654.4;ENST00000338056.7;ENST00000476114.5;ENST00000493037.5;ENST00000489461.5;ENST00000265724.8;ENST00000543898.5;ENST00000416177.1;ENST00000476862.1","154661;154661;154661;154661;154661;154661;154661;5243;5243;5243;5243","0;0;0;0;0;0;-564;0;0;0;0"
"58","chr7",100158578,100158978,401,"*",4.55329158466033,4.16695438853932,4.85772138123066,-0.726791994772668,0.0334352020447243,0.0721674893310083,"Promoter (<=1kb)",7,100154420,100158659,4240,2,"55262","ENST00000419037.5",0,"ENSG00000146826","TRAPPC14","trafficking protein particle complex subunit 14","ENST00000584344.1;ENST00000474141.5;ENST00000460732.5;ENST00000341942.10;ENST00000474831.5;ENST00000441173.1;ENST00000468582.5;ENST00000488241.5;ENST00000473459.5;ENST00000466498.2;ENST00000488338.2;ENST00000490633.1;ENST00000394035.6;ENST00000457641.5;ENST00000419037.5;ENST00000316937.8;ENST00000448720.5;ENST00000456769.5;ENST00000470260.1;ENST00000419841.2;ENST00000498638.1;ENST00000472061.1;ENST00000413800.5;ENST00000495882.1;ENST00000360039.9;ENST00000423751.2;ENST00000411994.1;ENST00000498000.5","100616439;389541;389541;389541;389541;389541;389541;389541;389541;389541;389541;389541;55262;55262;55262;55262;55262;55262;55262;55262;55262;55262;79690;79690;79690;79690;79690;79690","-1909;9666;9665;9660;9644;9640;9600;9584;9221;9219;5898;5092;-2138;-558;0;0;-1439;0;-2904;-819;-1379;-1126;8306;9134;9639;9635;8252;9164"
"59","chr10",132965223,132965623,401,"*",5.60701871530469,5.15060766505183,5.9532131359767,-0.839970489761558,0.00113946542178951,0.00770456966134987,"Promoter (<=1kb)",10,132943967,132965289,21323,2,"101927590","ENST00000443633.1",0,"ENSG00000232903","LINC01166","long intergenic non-protein coding RNA 1166","ENST00000443633.1;ENST00000423232.1;ENST00000461291.2;ENST00000655722.1;ENST00000664098.1","101927590;103695432;399829;399829;399829","0;-2986;0;0;0"
"60","chr17",81710217,81710617,401,"*",4.0455466340137,3.08866661364955,4.61584457504601,-1.55536793791266,0.000161348523913419,0.00244873113990322,"Promoter (1-2kb)",17,81712236,81721016,8781,1,"1468","ENST00000545862.5",-1619,"ENSG00000183048","SLC25A10","solute carrier family 25 member 10","ENST00000571730.1;ENST00000545862.5;ENST00000574129.5;ENST00000350690.10;ENST00000331531.9;ENST00000574884.5;ENST00000571876.1;ENST00000333676.8","1468;1468;1468;1468;1468;1468;1468;6182","0;-1619;-1647;-1667;-1690;-4344;-4401;6850"
"61","chrY",1453985,1454385,401,"*",3.28622992393723,2.17125842105293,3.90756655174861,-1.75349387113323,0.00127310325651136,0.00827987621828397,"Promoter (<=1kb)",24,1403139,1453762,50624,2,"8623","ENST00000534940.6",-223,"ENSG00000169093","ASMTL","acetylserotonin O-methyltransferase like","ENST00000381317.9;ENST00000534940.6;ENST00000381333.9;ENST00000474865.6","8623;8623;8623;8623","-1076;-223;-1056;-1113"
"62","chr16",69396261,69396661,401,"*",2.95404569937175,1.99620429307645,3.52467704878182,-1.54458565534048,0.00968170524966976,0.0305589527282331,"Promoter (1-2kb)",16,69398402,69463473,65072,1,"80777","ENST00000686649.1",-1741,"ENSG00000103018","CYB5B","cytochrome b5 type B","ENST00000567841.1;ENST00000686649.1","7014;80777","0;-1741"
"63","chr5",57173570,57173970,401,"*",4.83296936734498,4.08618809636079,5.32258255511279,-1.27065933551892,6.03472058944065e-05,0.00136058930720808,"Promoter (<=1kb)",5,57173948,57264679,90732,1,"65056","ENST00000424459.7",0,"ENSG00000062194","GPBP1","GC-rich promoter binding protein 1","ENST00000424459.7;ENST00000514387.6;ENST00000506184.7;ENST00000511209.5","65056;65056;65056;65056","0;-79;-89;-1976"
"64","chr12",6752224,6752624,401,"*",3.93078611596042,3.32097048090809,4.3580914514885,-1.06886996511627,0.00918347764788962,0.0294715751117353,"Promoter (<=1kb)",12,6750745,6752678,1934,2,"8079","ENST00000536207.1",54,"ENSG00000089693","MLF2","myeloid leukemia factor 2","ENST00000203630.10;ENST00000435120.5;ENST00000541305.1;ENST00000539187.5;ENST00000537126.5;ENST00000541346.1;ENST00000540710.5;ENST00000536207.1;ENST00000536249.1","8079;8079;8079;8079;8079;8079;8079;8079;8079","0;0;-1906;0;0;0;0;0;0"
"65","chr2",96531956,96532356,401,"*",4.26646586281821,3.90635622348772,4.55440455783418,-0.683619717583525,0.0506769024109533,0.0976536591337274,"Promoter (<=1kb)",2,96527940,96532306,4367,2,"105373496","ENST00000425578.1",0,"ENSG00000235480","LOC105373496","uncharacterized LOC105373496","ENST00000425578.1;ENST00000470579.5;ENST00000673792.1;ENST00000412735.5;ENST00000357485.8;ENST00000467498.5;ENST00000454558.2","105373496;10865;10865;10865;10865;10865;10865","0;-4387;-4396;-4396;-4396;-4411;-4989"
"66","chr3",50194576,50194976,401,"*",4.77985043887846,4.16430844522479,5.20993800785281,-1.08062945302123,0.000719779325294785,0.00587521834455216,"Promoter (1-2kb)",3,50193572,50194182,611,1,"2779","ENST00000481246.1",1004,"ENSG00000114349","GNAT1","G protein subunit alpha transducin 1","ENST00000232461.8;ENST00000433068.5;ENST00000440836.1;ENST00000467787.1;ENST00000481246.1","2779;2779;2779;2779;2779","0;0;1904;1878;1004"
"67","chr16",30199521,30199921,401,"*",4.24904100680032,3.90986080919342,4.52346325626069,-0.649302820450168,0.0713750702608952,0.125534615641475,"Promoter (<=1kb)",16,30199860,30204310,4451,1,"6818","ENST00000395138.6",0,"ENSG00000261052","SULT1A3","sulfotransferase family 1A member 3","ENST00000568997.5;ENST00000565342.5;ENST00000561824.5;ENST00000569959.5;ENST00000567520.5;ENST00000566712.2;ENST00000251303.11;ENST00000565081.1;ENST00000345535.8;ENST00000563995.1;ENST00000564268.1;ENST00000563616.1;ENST00000550538.5;ENST00000568353.6;ENST00000649930.1;ENST00000549390.1;ENST00000566470.1;ENST00000567309.5;ENST00000338971.10;ENST00000395138.6;ENST00000569409.1;ENST00000563322.5;ENST00000569485.5;ENST00000562257.5;ENST00000563638.5;ENST00000561549.1;ENST00000561533.1","100526830;100526830;100526830;100526830;100526830;100526830;548593;548593;548593;548593;548593;548593;613038;613038;613038;613038;613038;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818","0;0;0;0;0;0;5646;5634;5617;5572;3209;2863;7261;6123;5169;6241;5534;0;0;0;-484;-808;-1136;-1140;-1147;-1151;-1152"
"68","chr10",79242393,79242793,401,"*",4.08696217758295,2.99878001832846,4.70016031095588,-1.72821918546374,2.17647400358697e-05,0.000817282235922551,"Promoter (<=1kb)",10,79243669,79291085,47417,1,"57178","ENST00000472035.5",-876,"ENSG00000108175","ZMIZ1","zinc finger MIZ-type containing 1","ENST00000334512.10;ENST00000472035.5","57178;57178","0;-876"
"69","chr1",248825966,248826366,401,"*",4.95413637605113,3.85423872071013,5.57091788684557,-1.74897513170965,1.26764910011178e-07,8.18857606634274e-05,"Promoter (<=1kb)",1,248826377,248826443,67,1,"100422879","ENST00000582636.1",-11,"ENSG00000264500","MIR3124","microRNA 3124","ENST00000582636.1;ENST00000366472.6;ENST00000475978.1","100422879;80851;80851","-11;-51;-331"
"70","chr5",36240970,36241370,401,"*",4.02160619937175,2.58345409075031,4.72732787320649,-2.16480477042739,1.05749706524443e-06,0.000177502428282274,"Promoter (<=1kb)",5,36192592,36241391,48800,2,"133686","ENST00000397338.5",21,"ENSG00000152620","NADK2","NAD kinase 2, mitochondrial","ENST00000381937.9;ENST00000397338.5;ENST00000282512.7;ENST00000506945.5;ENST00000514504.5;ENST00000511088.1","133686;133686;133686;133686;133686;133686","0;0;0;0;0;0"
"71","chr8",90645876,90646276,401,"*",4.65835612879244,3.39181554615917,5.32224240512815,-1.95958224990429,6.98639221524888e-08,6.41050202262936e-05,"Promoter (<=1kb)",8,90621995,90645905,23911,2,"169200","ENST00000418210.2",0,"ENSG00000180694","TMEM64","transmembrane protein 64","ENST00000667296.1;ENST00000668846.1;ENST00000519519.5;ENST00000521852.5;ENST00000418210.2;ENST00000458549.7;ENST00000422900.1","102724670;102724670;105375633;105375633;169200;169200;169200","0;-144;0;0;0;0;-364"
"72","chr17",48555489,48555889,401,"*",4.20884611707299,3.45586988132381,4.70108062647981,-1.27681734695822,0.000828528616444048,0.00637667484463695,"Promoter (<=1kb)",17,48551141,48556521,5381,2,"3213","ENST00000471459.1",632,"ENSG00000120093","HOXB3","homeobox B3","ENST00000464382.2;ENST00000435312.5;ENST00000508688.5;ENST00000502764.2;ENST00000470495.1;ENST00000498678.6;ENST00000472863.5;ENST00000311626.8;ENST00000490677.1;ENST00000460160.5;ENST00000489475.5;ENST00000476342.1;ENST00000471459.1;ENST00000465120.3;ENST00000478644.1;ENST00000465846.6","100874350;100874362;100874362;100874362;3213;3213;3213;3213;3213;3213;3213;3213;3213;3213;3213;404266","-1373;0;0;0;-1567;0;0;0;0;0;0;0;0;0;0;0"
"73","chr17",48544432,48544832,401,"*",4.58618686829245,3.58686463441797,5.17092337619576,-1.61526528493371,5.581369665837e-06,0.000434133594362147,"Promoter (<=1kb)",17,48544351,48551250,6900,1,"100874362","ENST00000435312.5",81,"ENSG00000230148","HOXB-AS1","HOXB cluster antisense RNA 1","ENST00000504972.3;ENST00000435312.5;ENST00000508688.5;ENST00000502764.2;ENST00000330070.6;ENST00000571287.1;ENST00000470495.1;ENST00000498678.6;ENST00000472863.5;ENST00000465846.6","100874362;100874362;100874362;100874362;3212;3212;3213;3213;3213;404266","0;0;0;0;0;-523;9090;0;0;0"
"74","chr14",24141190,24141590,401,"*",4.96526685964089,4.35534035466747,5.39262621887807,-1.07279951290553,0.000335339485631118,0.00378428589417333,"Promoter (<=1kb)",14,24138965,24141570,2606,2,"51016","ENST00000560403.5",0,"ENSG00000100908","EMC9","ER membrane protein complex subunit 9","ENST00000559042.1;ENST00000620784.1;ENST00000560403.5;ENST00000419198.6;ENST00000216799.9;ENST00000560600.1;ENST00000559101.1;ENST00000558200.1;ENST00000559123.5;ENST00000206451.11;ENST00000561059.5;ENST00000561142.5;ENST00000382708.7;ENST00000561435.5;ENST00000470718.5;ENST00000559741.5;ENST00000560420.1;ENST00000558112.1;ENST00000559005.2;ENST00000560410.5;ENST00000216802.10;ENST00000615264.4;ENST00000471700.6;ENST00000559453.5;ENST00000558273.5;ENST00000558931.5;ENST00000560370.3;ENST00000559359.1;ENST00000559056.5;ENST00000559493.5;ENST00000560592.5;ENST00000560788.1;ENST00000559613.1;ENST00000630027.1","102465801;102465801;51016;51016;51016;51016;51016;51016;5720;5720;5720;5720;5720;5720;5720;5720;5720;5720;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721","2419;1975;0;0;0;0;-1182;0;5027;4996;4993;4993;4990;4963;4962;3792;3670;3670;2362;5015;5020;5056;4989;4648;5645;5668;5001;3067;4724;4988;5031;5006;5039;5056"
"75","chr1",146472320,146472720,401,"*",4.15030015214874,3.52584829004276,4.58468425457511,-1.09144035205145,0.00425466089922097,0.0176177194131535,"Promoter (<=1kb)",1,146472566,146525291,52726,1,"100288805","ENST00000621489.2",0,NA,"HYDIN2","HYDIN axonemal central pair apparatus protein 2 (pseudogene)","ENST00000621489.2","100288805","0"
"76","chr12",31073589,31073989,401,"*",5.06625458429301,4.24770651722908,5.58528081203369,-1.37213867266658,4.13359282458242e-06,0.000385246738223396,"Promoter (<=1kb)",12,31019434,31073786,54353,2,"100506660","ENST00000669174.1",0,"ENSG00000245614","DDX11-AS1","DDX11 antisense RNA 1","ENST00000669174.1;ENST00000685910.1;ENST00000500527.1;ENST00000701923.1;ENST00000618041.2;ENST00000542129.5;ENST00000228264.10;ENST00000542838.6;ENST00000438391.6;ENST00000435753.6;ENST00000540935.5;ENST00000539049.5;ENST00000536265.5;ENST00000415475.6;ENST00000545668.5;ENST00000350437.8;ENST00000535158.5;ENST00000543756.5;ENST00000542244.5;ENST00000535317.5;ENST00000544652.1","100506660;100506660;100506660;100506660;100506660;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-231;-275;-4531"
