"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"4880","chr6_GL000256v2_alt",3273174,3273574,401,"*",3.49282794342607,2.70299392427799,4.00033273828879,-1.32344884665561,0.00543181091400085,0.0207781787830737,"Promoter (<=1kb)",166,3270999,3273284,2286,2,"1797","ENST00000481239.5",0,"ENSG00000204348","DXO","decapping exoribonuclease","ENST00000488502.1;ENST00000498775.1;ENST00000473932.5;ENST00000427627.1;ENST00000481239.5;ENST00000446967.5;ENST00000492293.5;ENST00000496155.5;ENST00000489660.5;ENST00000419797.6;ENST00000463957.5;ENST00000461938.1;ENST00000475681.5;ENST00000491726.1;ENST00000421789.4;ENST00000476485.5;ENST00000488686.5;ENST00000494521.5;ENST00000464293.1;ENST00000496789.1;ENST00000493433.1;ENST00000471949.5;ENST00000466463.5;ENST00000491401.5;ENST00000478011.5;ENST00000550656.1;ENST00000424104.5;ENST00000438256.6;ENST00000460069.5;ENST00000464830.5;ENST00000469677.5;ENST00000472631.1;ENST00000493840.5;ENST00000486636.5;ENST00000491132.1","1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;1797;6499;6499;6499;6499;6499;6499;6499;6499;6499;6499;8859;8859;8859;8859;8859;8859;8859;8859;8859;8859;8859","-1128;-302;-300;-14;0;0;0;0;0;0;0;0;0;0;12905;12837;5157;4964;4882;3662;3531;3510;3505;3299;0;0;0;0;0;0;-3;-6;-170;-193;-197"
"1765","chr1",161097642,161098042,401,"*",4.06722504324031,3.17512711539237,4.6143490852732,-1.46832932690716,0.000391868833848583,0.0041424583057562,"Promoter (<=1kb)",1,161098361,161100298,1938,1,"126823","ENST00000490724.6",-319,"ENSG00000162755","KLHDC9","kelch domain containing 9","ENST00000490724.6;ENST00000368011.9;ENST00000469647.5;ENST00000471613.1;ENST00000392192.6;ENST00000392191.6;ENST00000494418.1;ENST00000475934.1;ENST00000468311.1;ENST00000368010.4","126823;126823;126823;126823;126823;126823;126823;126823;5202;5202","-319;-319;-321;-340;-352;-398;-403;-1466;0;0"
"589","chr17",19533647,19534047,401,"*",4.35777267297518,3.39008794896082,4.9318005355737,-1.5719350667,3.08053074947765e-05,0.000975066300788053,"Promoter (<=1kb)",17,19533828,19577611,43784,1,"55244","ENST00000436810.6",0,"ENSG00000142494","SLC47A1","solute carrier family 47 member 1","ENST00000584348.5;ENST00000571335.5;ENST00000436810.6;ENST00000270570.8;ENST00000576095.5;ENST00000575023.5;ENST00000497548.5;ENST00000395585.5","55244;55244;55244;55244;55244;55244;55244;55244","0;0;0;0;0;0;0;0"
"771","chr11",67582499,67582899,401,"*",3.52290157948676,2.16862266061276,4.20894909934362,-2.05578494861434,5.21917342033671e-05,0.00126253968425891,"Promoter (<=1kb)",11,67583742,67586656,2915,1,"2950","ENST00000398603.6",-843,"ENSG00000084207","GSTP1","glutathione S-transferase pi 1","ENST00000398603.6;ENST00000398606.10;ENST00000494593.1;ENST00000646888.1;ENST00000489040.1;ENST00000498765.5;ENST00000467591.1;ENST00000495996.1","2950;2950;2950;2950;2950;2950;2950;2950","0;0;0;0;-1235;-1565;-1896;-3205"
"2195","chr17",42388580,42388980,401,"*",4.78116713098595,4.17049113716,5.20889153258747,-1.07340487476897,0.000654087085461328,0.00556039745228863,"Promoter (<=1kb)",17,42313471,42388540,75070,2,"6774","ENST00000678827.1",-40,"ENSG00000168610","STAT3","signal transducer and activator of transcription 3","ENST00000264657.10;ENST00000678960.1;ENST00000678906.1;ENST00000678044.1;ENST00000679231.1;ENST00000677421.1;ENST00000678048.1;ENST00000678445.1;ENST00000678674.1;ENST00000678913.1;ENST00000678764.1;ENST00000678792.1;ENST00000679166.1;ENST00000677442.1;ENST00000677723.1;ENST00000678043.1;ENST00000679014.1;ENST00000677030.1;ENST00000676636.1;ENST00000677271.1;ENST00000678572.1;ENST00000677479.1;ENST00000678905.1;ENST00000677820.1;ENST00000679185.1;ENST00000678827.1;ENST00000677152.1;ENST00000677603.1;ENST00000585517.5;ENST00000677308.1;ENST00000678535.1;ENST00000389272.7;ENST00000588969.5;ENST00000677763.1;ENST00000404395.3;ENST00000678659.1;ENST00000678108.1;ENST00000678529.1","6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774;6774","-138;-207;-126;-40;-149;-147;-138;-138;-138;-138;-126;-113;-108;-106;-106;-104;-69;-75;-138;-138;-138;-106;-106;-103;-77;-40;-103;-103;-141;-108;-96;-149;-98;-103;-166;-106;-138;-138"
"2362","chr7",101217613,101218013,401,"*",4.30461210527975,3.58767140782449,4.78137100970112,-1.22608506396269,0.000780554654995679,0.0061651106478383,"Promoter (<=1kb)",7,101211564,101217994,6431,2,"8985","ENST00000478082.5",0,"ENSG00000106397","PLOD3","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","ENST00000305105.3;ENST00000461205.5;ENST00000492315.5;ENST00000485387.1;ENST00000223127.8;ENST00000421736.1;ENST00000478082.5;ENST00000460475.1;ENST00000478264.1;ENST00000424135.5;ENST00000489927.1;ENST00000414785.5;ENST00000456079.1","10467;10467;10467;10467;8985;8985;8985;8985;8985;8985;8985;8985;8985","-152;-153;-168;-2368;-32;-1593;0;-4637;-4058;-1067;-771;0;0"
"1179","chr2",196639621,196640021,401,"*",4.35846596953008,3.52676962852395,4.88266186826735,-1.38743191679052,0.000146152121288783,0.00231304310598985,"Promoter (<=1kb)",2,196639632,196667934,28303,1,"284992","ENST00000471546.5",0,"ENSG00000144395","CCDC150","coiled-coil domain containing 150","ENST00000635064.1;ENST00000431807.6;ENST00000471546.5;ENST00000471033.5;ENST00000498512.5;ENST00000389175.9","105373823;284992;284992;284992;284992;284992","-124;0;0;0;0;0"
"483","chr8",42051924,42052324,401,"*",5.16871651061896,4.45691927421333,5.6432210214381,-1.22176067265429,2.09128137638265e-05,0.000806914869916238,"Promoter (<=1kb)",8,41929479,42051987,122509,2,"7994","ENST00000265713.8",0,"ENSG00000083168","KAT6A","lysine acetyltransferase 6A","ENST00000265713.8;ENST00000406337.6;ENST00000396930.4;ENST00000648335.1;ENST00000649827.1;ENST00000485568.5;ENST00000647809.1;ENST00000648030.1;ENST00000650356.1;ENST00000470574.2;ENST00000426524.6","7994;7994;7994;7994;7994;7994;7994;7994;7994;7994;7994","0;0;0;0;0;0;0;0;0;0;0"
"3970","chr6",27891907,27892307,401,"*",3.45841966665428,2.58449673133493,3.99878317622185,-1.43861025321272,0.00294861741259073,0.0138634013545146,"Promoter (<=1kb)",6,27892699,27893185,487,2,"8336","ENST00000359611.4",878,"ENSG00000278677","H2AC17","H2A clustered histone 17","ENST00000359611.4;ENST00000616182.2;ENST00000359303.4","8336;8348;8356","0;-1118;-1081"
"4539","chr6",38639728,38640128,401,"*",4.64542556502147,4.13203710203246,5.02329886440357,-0.926557170583105,0.0043605850044973,0.0179258792820264,"Promoter (<=1kb)",6,38168451,38639929,471479,2,"114781","ENST00000481247.6",0,"ENSG00000183826","BTBD9","BTB domain containing 9","ENST00000481247.6;ENST00000649492.1;ENST00000497373.1;ENST00000498633.1","114781;114781;114781;114781","0;0;0;0"
"5664","chr14",23551454,23551854,401,"*",4.46101950330328,3.95766918915821,4.83345169168177,-0.910634648438566,0.00850418791270243,0.0280295992357427,"Promoter (<=1kb)",14,23520857,23551765,30909,2,"85446","ENST00000419474.5",0,"ENSG00000136367","ZFHX2","zinc finger homeobox 2","ENST00000556354.5;ENST00000553985.1;ENST00000555446.1;ENST00000404535.3;ENST00000557630.1;ENST00000556015.5;ENST00000554970.1;ENST00000288014.7;ENST00000554789.1;ENST00000419474.5;ENST00000412565.2;ENST00000555334.1","79178;79178;79178;79178;79178;79178;79178;79178;79178;85446;85446;85446","0;0;0;0;0;0;0;0;0;0;0;-3000"
"1403","chr19",45862776,45863176,401,"*",5.16900545103014,4.58088748238726,5.58561809991884,-1.04083563512013,0.000229198636871626,0.00304769660553285,"Promoter (<=1kb)",19,45815410,45863147,47738,2,"8189","ENST00000245934.12",0,"ENSG00000125755","SYMPK","symplekin scaffold protein","ENST00000594297.1;ENST00000302177.3;ENST00000245934.12;ENST00000593504.5;ENST00000599460.5;ENST00000598896.5;ENST00000602061.5;ENST00000598059.5;ENST00000594293.5;ENST00000593959.1","3171;3171;8189;8189;8189;8189;8189;8189;8189;8189","-813;-1150;0;0;0;0;-225;0;0;0"
"491","chr7",87628266,87628666,401,"*",4.68685310360612,3.80852520474599,5.22886587106109,-1.45306532614888,2.14794956277852e-05,0.000812670604998621,"Promoter (<=1kb)",7,87628398,87832296,203899,1,"154661","ENST00000394654.4",0,"ENSG00000105784","RUNDC3B","RUN domain containing 3B","ENST00000466676.5;ENST00000497788.5;ENST00000394654.4;ENST00000338056.7;ENST00000476114.5;ENST00000493037.5;ENST00000489461.5;ENST00000265724.8;ENST00000543898.5;ENST00000416177.1;ENST00000476862.1","154661;154661;154661;154661;154661;154661;154661;5243;5243;5243;5243","0;0;0;0;0;0;-564;0;0;0;0"
"8647","chr7",100158578,100158978,401,"*",4.55329066946594,4.16695227378526,4.85772120919225,-0.726793934944788,0.0334430657639375,0.0722105738399275,"Promoter (<=1kb)",7,100154420,100158659,4240,2,"55262","ENST00000419037.5",0,"ENSG00000146826","TRAPPC14","trafficking protein particle complex subunit 14","ENST00000584344.1;ENST00000474141.5;ENST00000460732.5;ENST00000341942.10;ENST00000474831.5;ENST00000441173.1;ENST00000468582.5;ENST00000488241.5;ENST00000473459.5;ENST00000466498.2;ENST00000488338.2;ENST00000490633.1;ENST00000394035.6;ENST00000457641.5;ENST00000419037.5;ENST00000316937.8;ENST00000448720.5;ENST00000456769.5;ENST00000470260.1;ENST00000419841.2;ENST00000498638.1;ENST00000472061.1;ENST00000413800.5;ENST00000495882.1;ENST00000360039.9;ENST00000423751.2;ENST00000411994.1;ENST00000498000.5","100616439;389541;389541;389541;389541;389541;389541;389541;389541;389541;389541;389541;55262;55262;55262;55262;55262;55262;55262;55262;55262;55262;79690;79690;79690;79690;79690;79690","-1909;0;0;0;0;0;0;0;9221;9219;5898;5092;-2138;-558;0;0;-1439;0;-2904;-819;-1379;-1126;8306;9134;0;0;8252;9164"
"2743","chr10",132965223,132965623,401,"*",5.6070168055728,5.15061618303666,5.95320524786679,-0.839954108666911,0.00112634361172214,0.00766562206592965,"Promoter (<=1kb)",10,132943967,132965289,21323,2,"101927590","ENST00000443633.1",0,"ENSG00000232903","LINC01166","long intergenic non-protein coding RNA 1166","ENST00000443633.1;ENST00000423232.1;ENST00000461291.2;ENST00000655722.1;ENST00000664098.1","101927590;103695432;399829;399829;399829","0;-2986;0;0;0"
"1223","chr17",81710217,81710617,401,"*",4.04554090365951,3.08866014474172,4.61583910093688,-1.55536893043361,0.000159865515023697,0.00243762170983462,"Promoter (1-2kb)",17,81712236,81721016,8781,1,"1468","ENST00000545862.5",-1619,"ENSG00000183048","SLC25A10","solute carrier family 25 member 10","ENST00000571730.1;ENST00000545862.5;ENST00000574129.5;ENST00000350690.10;ENST00000331531.9;ENST00000574884.5;ENST00000571876.1;ENST00000333676.8","1468;1468;1468;1468;1468;1468;1468;6182","0;0;0;0;0;-4344;-4401;6850"
"2866","chrY",1453985,1454385,401,"*",3.28623421290026,2.1712658184416,3.90756990775757,-1.75348983934716,0.0012736252261151,0.00829611130020912,"Promoter (<=1kb)",24,1403139,1453762,50624,2,"8623","ENST00000534940.6",-223,"ENSG00000169093","ASMTL","acetylserotonin O-methyltransferase like","ENST00000381317.9;ENST00000534940.6;ENST00000381333.9;ENST00000474865.6","8623;8623;8623;8623","-1076;-223;-1056;-1113"
"5906","chr16",69396261,69396661,401,"*",2.95404481450923,1.99618838693457,3.52468137092114,-1.54460584168239,0.00966533728933095,0.0305518236083709,"Promoter (1-2kb)",16,69398402,69463473,65072,1,"80777","ENST00000686649.1",-1741,"ENSG00000103018","CYB5B","cytochrome b5 type B","ENST00000567841.1;ENST00000686649.1","7014;80777","0;0"
"829","chr5",57173570,57173970,401,"*",4.832969347028,4.08618951608298,5.32258192359658,-1.27065728681753,6.04313965646167e-05,0.00135970642270388,"Promoter (<=1kb)",5,57173948,57264679,90732,1,"65056","ENST00000424459.7",0,"ENSG00000062194","GPBP1","GC-rich promoter binding protein 1","ENST00000424459.7;ENST00000514387.6;ENST00000506184.7;ENST00000511209.5","65056;65056;65056;65056","0;0;0;0"
"5809","chr12",6752224,6752624,401,"*",3.93078608501276,3.32097165993099,4.35809083092308,-1.0688681677944,0.00916900609311277,0.0294667335723423,"Promoter (<=1kb)",12,6750745,6752678,1934,2,"8079","ENST00000536207.1",54,"ENSG00000089693","MLF2","myeloid leukemia factor 2","ENST00000203630.10;ENST00000435120.5;ENST00000541305.1;ENST00000539187.5;ENST00000537126.5;ENST00000541346.1;ENST00000540710.5;ENST00000536207.1;ENST00000536249.1","8079;8079;8079;8079;8079;8079;8079;8079;8079","0;0;-1906;0;0;0;0;0;0"
"9692","chr2",96531956,96532356,401,"*",4.26646553669069,3.90635566977996,4.55440437693537,-0.683620089908898,0.0507960444659525,0.0978459133988306,"Promoter (<=1kb)",2,96527940,96532306,4367,2,"105373496","ENST00000425578.1",0,"ENSG00000235480","LOC105373496","uncharacterized LOC105373496","ENST00000425578.1;ENST00000470579.5;ENST00000673792.1;ENST00000412735.5;ENST00000357485.8;ENST00000467498.5;ENST00000454558.2","105373496;10865;10865;10865;10865;10865;10865","0;-4387;-4396;-4396;-4396;-4411;-4989"
"2284","chr3",50194576,50194976,401,"*",4.77985041268239,4.16430834988568,5.20993801515194,-1.08062955552793,0.000721497376221762,0.00589588545181659,"Promoter (1-2kb)",3,50193572,50194182,611,1,"2779","ENST00000481246.1",1004,"ENSG00000114349","GNAT1","G protein subunit alpha transducin 1","ENST00000232461.8;ENST00000433068.5;ENST00000440836.1;ENST00000467787.1;ENST00000481246.1","2779;2779;2779;2779;2779","0;0;0;0;1004"
"10617","chr16",30199521,30199921,401,"*",4.24904412367902,3.90986909447195,4.52346299525603,-0.649294285241929,0.0715300829117002,0.125771989301949,"Promoter (<=1kb)",16,30199860,30204310,4451,1,"6818","ENST00000395138.6",0,"ENSG00000261052","SULT1A3","sulfotransferase family 1A member 3","ENST00000568997.5;ENST00000565342.5;ENST00000561824.5;ENST00000569959.5;ENST00000567520.5;ENST00000566712.2;ENST00000251303.11;ENST00000565081.1;ENST00000345535.8;ENST00000563995.1;ENST00000564268.1;ENST00000563616.1;ENST00000550538.5;ENST00000568353.6;ENST00000649930.1;ENST00000549390.1;ENST00000566470.1;ENST00000567309.5;ENST00000338971.10;ENST00000395138.6;ENST00000569409.1;ENST00000563322.5;ENST00000569485.5;ENST00000562257.5;ENST00000563638.5;ENST00000561549.1;ENST00000561533.1","100526830;100526830;100526830;100526830;100526830;100526830;548593;548593;548593;548593;548593;548593;613038;613038;613038;613038;613038;6818;6818;6818;6818;6818;6818;6818;6818;6818;6818","0;0;0;0;0;0;0;0;0;0;3209;2863;7261;6123;5169;6241;5534;0;0;0;-484;-808;-1136;-1140;-1147;-1151;-1152"
"494","chr10",79242393,79242793,401,"*",4.0869650947702,2.99878749585245,4.7001618258742,-1.728213231537,2.1552887077533e-05,0.000812670604998621,"Promoter (<=1kb)",10,79243669,79291085,47417,1,"57178","ENST00000472035.5",-876,"ENSG00000108175","ZMIZ1","zinc finger MIZ-type containing 1","ENST00000334512.10;ENST00000472035.5","57178;57178","0;0"
"29","chr1",248825966,248826366,401,"*",4.95413662545651,3.85424322087498,5.57091684296236,-1.7489695946732,1.25210961629433e-07,8.06315416699883e-05,"Promoter (<=1kb)",1,248826377,248826443,67,1,"100422879","ENST00000582636.1",-11,"ENSG00000264500","MIR3124","microRNA 3124","ENST00000582636.1;ENST00000366472.6;ENST00000475978.1","100422879;80851;80851","-11;-51;-331"
"110","chr5",36240970,36241370,401,"*",4.02161142754693,2.58346543963853,4.7273317164357,-2.16479727707432,1.03554051644405e-06,0.000174616758554901,"Promoter (<=1kb)",5,36192592,36241391,48800,2,"133686","ENST00000397338.5",21,"ENSG00000152620","NADK2","NAD kinase 2, mitochondrial","ENST00000381937.9;ENST00000397338.5;ENST00000282512.7;ENST00000506945.5;ENST00000514504.5;ENST00000511088.1","133686;133686;133686;133686;133686;133686","0;0;0;0;0;0"
"19","chr8",90645876,90646276,401,"*",4.65835628427046,3.3918147786298,5.32224280275847,-1.9595834135693,6.9914906930516e-08,6.23444229400767e-05,"Promoter (<=1kb)",8,90621995,90645905,23911,2,"169200","ENST00000418210.2",0,"ENSG00000180694","TMEM64","transmembrane protein 64","ENST00000667296.1;ENST00000668846.1;ENST00000519519.5;ENST00000521852.5;ENST00000418210.2;ENST00000458549.7;ENST00000422900.1","102724670;102724670;105375633;105375633;169200;169200;169200","0;-144;0;0;0;0;-364"
"2418","chr17",48555489,48555889,401,"*",4.20884821007595,3.45588140055615,4.70107874304458,-1.27680396151476,0.000824506616242087,0.00636530014812773,"Promoter (<=1kb)",17,48551141,48556521,5381,2,"3213","ENST00000471459.1",632,"ENSG00000120093","HOXB3","homeobox B3","ENST00000464382.2;ENST00000435312.5;ENST00000508688.5;ENST00000502764.2;ENST00000470495.1;ENST00000498678.6;ENST00000472863.5;ENST00000311626.8;ENST00000490677.1;ENST00000460160.5;ENST00000489475.5;ENST00000476342.1;ENST00000471459.1;ENST00000465120.3;ENST00000478644.1;ENST00000465846.6","100874350;100874362;100874362;100874362;3213;3213;3213;3213;3213;3213;3213;3213;3213;3213;3213;404266","-1373;0;0;0;-1567;0;0;0;0;0;0;0;0;0;0;0"
"239","chr17",48544432,48544832,401,"*",4.58619000560417,3.58686997286389,5.17092577933557,-1.61526235405855,5.60709589977542e-06,0.00043529780709082,"Promoter (<=1kb)",17,48544351,48551250,6900,1,"100874362","ENST00000435312.5",81,"ENSG00000230148","HOXB-AS1","HOXB cluster antisense RNA 1","ENST00000504972.3;ENST00000435312.5;ENST00000508688.5;ENST00000502764.2;ENST00000330070.6;ENST00000571287.1;ENST00000470495.1;ENST00000498678.6;ENST00000472863.5;ENST00000465846.6","100874362;100874362;100874362;100874362;3212;3212;3213;3213;3213;404266","0;0;0;0;0;-523;9090;0;0;0"
"1650","chr14",24141190,24141590,401,"*",4.96526795198726,4.35534481160123,5.39262567184908,-1.07279451503484,0.000334345901644508,0.0037818956470086,"Promoter (<=1kb)",14,24138965,24141570,2606,2,"51016","ENST00000560403.5",0,"ENSG00000100908","EMC9","ER membrane protein complex subunit 9","ENST00000559042.1;ENST00000620784.1;ENST00000560403.5;ENST00000419198.6;ENST00000216799.9;ENST00000560600.1;ENST00000559101.1;ENST00000558200.1;ENST00000559123.5;ENST00000206451.11;ENST00000561059.5;ENST00000561142.5;ENST00000382708.7;ENST00000561435.5;ENST00000470718.5;ENST00000559741.5;ENST00000560420.1;ENST00000558112.1;ENST00000559005.2;ENST00000560410.5;ENST00000216802.10;ENST00000615264.4;ENST00000471700.6;ENST00000559453.5;ENST00000558273.5;ENST00000558931.5;ENST00000560370.3;ENST00000559359.1;ENST00000559056.5;ENST00000559493.5;ENST00000560592.5;ENST00000560788.1;ENST00000559613.1;ENST00000630027.1","102465801;102465801;51016;51016;51016;51016;51016;51016;5720;5720;5720;5720;5720;5720;5720;5720;5720;5720;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721;5721","2419;1975;0;0;0;0;-1182;0;0;0;0;0;0;0;0;3792;3670;3670;2362;5015;5020;0;4989;4648;0;0;5001;3067;4724;4988;5031;5006;0;0"
"4506","chr1",146472320,146472720,401,"*",4.1503017291041,3.52585463278622,4.58468354385506,-1.09143330780762,0.00426921133597573,0.0176857856475924,"Promoter (<=1kb)",1,146472566,146525291,52726,1,"100288805","ENST00000621489.2",0,NA,"HYDIN2","HYDIN axonemal central pair apparatus protein 2 (pseudogene)","ENST00000621489.2","100288805","0"
"200","chr12",31073589,31073989,401,"*",5.06625432231657,4.24770696453389,5.58528026940493,-1.37213768385246,4.106408208048e-06,0.000381528225299982,"Promoter (<=1kb)",12,31019434,31073786,54353,2,"100506660","ENST00000669174.1",0,"ENSG00000245614","DDX11-AS1","DDX11 antisense RNA 1","ENST00000669174.1;ENST00000685910.1;ENST00000500527.1;ENST00000701923.1;ENST00000618041.2;ENST00000542129.5;ENST00000228264.10;ENST00000542838.6;ENST00000438391.6;ENST00000435753.6;ENST00000540935.5;ENST00000539049.5;ENST00000536265.5;ENST00000415475.6;ENST00000545668.5;ENST00000350437.8;ENST00000535158.5;ENST00000543756.5;ENST00000542244.5;ENST00000535317.5;ENST00000544652.1","100506660;100506660;100506660;100506660;100506660;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663;1663","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-231;-275;-4531"
"897","chr16",46689008,46689408,401,"*",4.52381724329118,3.7006068600525,5.04468412902905,-1.37652888506112,7.31538240056466e-05,0.00152132256492812,"Promoter (<=1kb)",16,46656132,46689178,33047,2,"55737","ENST00000299138.12",0,"ENSG00000069329","VPS35","VPS35 retromer complex component","ENST00000563599.5;ENST00000569239.5;ENST00000219097.7;ENST00000563306.5;ENST00000568364.6;ENST00000570260.2;ENST00000566860.1;ENST00000299138.12;ENST00000647959.1;ENST00000568784.6;ENST00000569950.1;ENST00000568612.5;ENST00000563984.1","23594;23594;23594;23594;23594;23594;23594;55737;55737;55737;55737;55737;55737","-235;-251;-251;-274;-289;-299;-1378;0;0;0;0;0;0"
